NOC,Sport,Prediction,NOC.1,Sport.1,2024,medal,Rate,,Number
AUS,Shooting,15,AUS,Shooting,0.0656712986048781,0.9850694790731714,0.00893078696226837,,15
AUS,Skateboarding,9,AUS,Skateboarding,0.0264968028892433,0.2384712260031897,0.006919572826134125,,4
AUS,Sport Climbing,2,AUS,Sport Climbing,0.1304960092111879,0.2609920184223758,0.008282167459295203,,4
AUS,Surfing,4,AUS,Surfing,0.5217290965022967,2.086916386009187,0.08310571683110023,,2
AUS,Table Tennis,12,AUS,Table Tennis,0.7284919901957532,8.741903882349039,0.10895154937762765,,5
AUS,Taekwondo,3,AUS,Taekwondo,0.2028211369702192,0.6084634109106576,0.01581589655447642,,8
AUS,Tennis,15,AUS,Tennis,0.1983760577633855,2.9756408664507825,0.04026555006705863,,5
AUS,Trampoline Gymnastics,1,AUS,Trampoline Gymnastics,0.5165335661057526,0.5165335661057526,0.031323399882838894,,2
AUS,Triathlon,4,AUS,Triathlon,0.783577978484677,3.134311913938708,0.07598373643365222,,3
AUS,Volleyball,12,AUS,Volleyball,0,0,0,,2
AUS,Weightlifting,3,AUS,Weightlifting,0.8045188123540561,2.4135564370621685,0.055205873798201056,,10
AUS,Wrestling,2,AUS,Wrestling,0.7008588584295128,1.4017177168590256,0.017596605339020726,,18
AUT,Archery,1,AUT,Archery,0.6631287859998442,0.6631287859998442,0.007328853713693934,,5
AUT,Artistic Gymnastics,6,AUT,Artistic Gymnastics,0.4466768702757891,2.680061221654735,0.02380692822934059,,14
AUT,Athletics,7,AUT,Athletics,0.1895513102604451,1.3268591718231157,0.006789202407036686,,48
AUT,Badminton,1,AUT,Badminton,0.4861567211595644,0.4861567211595644,0.008368642620527006,,5
AUT,Beach Volleyball,2,AUT,Beach Volleyball,0.2401978490093483,0.4803956980186966,0.011812140416834017,,2
AUT,Boxing,1,AUT,Boxing,0,0,0,,13
AUT,Canoeing,5,AUT,Canoeing,0,0,,,16
AUT,Cycling,5,AUT,Cycling,0,0,,,
AUT,Cycling Mountain Bike,3,AUT,Cycling Mountain Bike,0.2544050056000944,0.7632150168002831,0.028856719587467848,,2
AUT,Cycling Road,7,AUT,Cycling Road,0.171520386717532,1.2006427070227241,0.018481840069894086,,4
AUT,Cycling Track,3,AUT,Cycling Track,0.4605215479092223,1.3815646437276667,0.011803189318964288,,12
AUT,Equestrian,17,AUT,Equestrian,0.0097614955470657,0.1659454243001169,0.0019806431125665605,,6
AUT,Equestrianism,1,AUT,Equestrianism,0,0,,,
AUT,Fencing,1,AUT,Fencing,0,0,0,,12
AUT,Football,11,AUT,Football,0,0,0,,2
AUT,Golf,3,AUT,Golf,0.504652400742146,1.513957202226438,0.031452842947835735,,2
AUT,Gymnastics,4,AUT,Gymnastics,0,0,,,
AUT,Handball,15,AUT,Handball,0,0,0,,2
AUT,Judo,12,AUT,Judo,0.1897577595555108,2.2770931146661297,0.020262348178084994,,15
AUT,Modern Pentathlon,1,AUT,Modern Pentathlon,0,0,0,,2
AUT,Rhythmic Gymnastics,1,AUT,Rhythmic Gymnastics,0,0,0,,2
AUT,Rowing,3,AUT,Rowing,0.3174895254436967,0.95246857633109,0.0077186306100948164,,14
AUT,Sailing,9,AUT,Sailing,0.1649891489334285,1.4849023404008566,0.015273455060327507,,10
AUT,Shooting,10,AUT,Shooting,0.0179829164465825,0.17982916446582503,0.0016303580524675955,,15
AUT,Skateboarding,1,AUT,Skateboarding,0,0,0,,4
AUT,Sport Climbing,2,AUT,Sport Climbing,0.9202874533944054,1.8405749067888109,0.05840772331486238,,4
BRA,Table Tennis,12,BRA,Table Tennis,0.5812593902334812,6.9751126828017735,0.08693178786937064,,5
AUT,Taekwondo,1,AUT,Taekwondo,0.9261659229423314,0.9261659229423314,0.02407399387847155,,8
AUT,Tennis,2,AUT,Tennis,0.2915105912134937,0.5830211824269874,0.007889281558083439,,5
AUT,Trampoline Gymnastics,1,AUT,Trampoline Gymnastics,0.5224725835216497,0.5224725835216497,0.031683551148189965,,2
AUT,Triathlon,4,AUT,Triathlon,0.1945494298018766,0.7781977192075064,0.018865502864144353,,3
AUT,Weightlifting,2,AUT,Weightlifting,0,0,0,,10
AUT,Wrestling,1,AUT,Wrestling,0,0,0,,18
AZE,3x3 Basketball,4,AZE,3x3 Basketball,0.0779577658471199,0.3118310633884796,0.01321144028427179,,2
AZE,Archery,1,AZE,Archery,0.6099628355645677,0.6099628355645677,0.006741267287774948,,5
AZE,Artistic Gymnastics,12,AZE,Artistic Gymnastics,0,0,0,,14
AZE,Athletics,1,AZE,Athletics,0.5204644352014693,0.5204644352014693,0.0026630847276668352,,48
AZE,Badminton,2,AZE,Badminton,0.0081287138074275,0.016257427614855,0.0002798533800238332,,5
AZE,Boxing,5,AZE,Boxing,0.15353058655191,0.7676529327595499,0.010852031282078454,,13
AZE,Canoeing,4,AZE,Canoeing,0,0,,,16
AZE,Cycling,4,AZE,Cycling,0,0,,,
AZE,Cycling Road,1,AZE,Cycling Road,0,0,0,,4
AZE,Equestrianism,1,AZE,Equestrianism,0,0,,,
AZE,Fencing,1,AZE,Fencing,0.0831680239612411,0.0831680239612411,0.0011137126510763174,,12
AZE,Gymnastics,12,AZE,Gymnastics,0,0,,,
AZE,Judo,9,AZE,Judo,0.2512039172146065,2.2608352549314583,0.020117680218548047,,15
AZE,Rhythmic Gymnastics,6,AZE,Rhythmic Gymnastics,0.2277064808620237,1.366238885172142,0.03443333501260414,,2
AZE,Rowing,1,AZE,Rowing,0.2773637750383179,0.2773637750383179,0.002247705149905145,,14
AZE,Shooting,2,AZE,Shooting,0.3249427096288527,0.6498854192577054,0.005891958235002737,,15
AZE,Taekwondo,1,AZE,Taekwondo,0.6533450677544299,0.6533450677544299,0.016982513361840767,,8
AZE,Trampoline Gymnastics,1,AZE,Trampoline Gymnastics,0.3947399244958698,0.3947399244958698,0.023937643777779766,,2
AZE,Triathlon,1,AZE,Triathlon,0.2744330768768127,0.2744330768768127,0.006652959614309696,,3
AZE,Weightlifting,5,AZE,Weightlifting,0,0,0,,10
AZE,Wrestling,12,AZE,Wrestling,0.0692888673201128,0.8314664078413536,0.010437897770331902,,18
BAH,Athletics,19,BAH,Athletics,0.0011454997484201,0.0217644952199819,0.00011136341103359987,,48
BAH,Boxing,1,BAH,Boxing,0,0,0,,13
BAH,Cycling,2,BAH,Cycling,0,0,,,
BAH,Rowing,1,BAH,Rowing,0,0,0,,14
BAH,Sailing,3,BAH,Sailing,0,0,0,,10
BAH,Tennis,3,BAH,Tennis,0,0,0,,5
BAH,Wrestling,2,BAH,Wrestling,0,0,0,,18
BAN,Archery,1,BAN,Archery,0.0384313137486168,0.0384313137486168,0.0004247402351324757,,5
BAN,Athletics,1,BAN,Athletics,0.0051864587044168,0.0051864587044168,2.653779592271381e-05,,48
BAN,Golf,1,BAN,Golf,0,0,0,,2
BAN,Gymnastics,3,BAN,Gymnastics,0,0,,,
BAN,Shooting,1,BAN,Shooting,0.0906884007616707,0.0906884007616707,0.000822194580542005,,15
BAR,Athletics,2,BAR,Athletics,0.0036902228978514,0.0073804457957028,3.776387232741612e-05,,48
BAR,Boxing,1,BAR,Boxing,0,0,0,,13
BAR,Cycling,1,BAR,Cycling,0,0,,,
BAR,Gymnastics,7,BAR,Gymnastics,0,0,,,
BAR,Judo,1,BAR,Judo,0,0,0,,15
BAR,Sailing,1,BAR,Sailing,0,0,0,,10
BAR,Shooting,1,BAR,Shooting,0,0,0,,15
BAR,Tennis,1,BAR,Tennis,0,0,0,,5
BAR,Triathlon,1,BAR,Triathlon,0.0332224296307431,0.0332224296307431,0.0008053966567659564,,3
BAR,Weightlifting,1,BAR,Weightlifting,0,0,0,,10
BDI,Athletics,5,BDI,Athletics,0.0023072717577534,0.011536358788767,5.902862679052798e-05,,48
BDI,Boxing,1,BDI,Boxing,0,0,0,,13
BDI,Judo,1,BDI,Judo,0.0715665968113265,0.0715665968113265,0.0006368238932224524,,15
BEL,3x3 Basketball,4,BEL,3x3 Basketball,0,0,0,,2
BEL,Archery,1,BEL,Archery,0,0,0,,5
BEL,Artistic Gymnastics,22,BEL,Artistic Gymnastics,0.0077085732881024,0.16958861233825281,0.0015064521249844695,,14
BEL,Athletics,60,BEL,Athletics,0.0563860326976374,3.383161961858244,0.017310783105401746,,48
BEL,Badminton,2,BEL,Badminton,0.4792725961822437,0.9585451923644874,0.0165002802622775,,5
BEL,Basketball,12,BEL,Basketball,0.0405623063396348,0.4867476760756176,0.009149757067285116,,2
BEL,Beach Volleyball,2,BEL,Beach Volleyball,0,0,0,,2
BEL,Boxing,3,BEL,Boxing,0.9497220939626628,2.8491662818879884,0.0402776310744277,,13
BEL,Canoeing,1,BEL,Canoeing,0,0,,,16
BEL,Cycling,17,BEL,Cycling,0,0,,,
BEL,Cycling BMX Racing,4,BEL,Cycling BMX Racing,0.9277567924281176,3.7110271697124704,0.12145998263042444,,2
BEL,Cycling Mountain Bike,3,BEL,Cycling Mountain Bike,0.115049643947992,0.345148931843976,0.013049882042273742,,2
BEL,Cycling Road,12,BEL,Cycling Road,0.1088475910943499,0.9796283198491491,0.015079701754310787,,4
BEL,"Cycling Road, Cycling Track",3,BEL,"Cycling Road, Cycling Track",0.6432448120755335,1.9297344362266005,0.1159576911534636,,16
BEL,Cycling Track,20,BEL,Cycling Track,0.137200894977719,2.332415214621223,0.019926637869312546,,12
BEL,Equestrian,23,BEL,Equestrian,0.1487434992209632,3.4211004820821533,0.040832575744779866,,6
BEL,Equestrianism,5,BEL,Equestrianism,0,0,,,
BEL,Fencing,1,BEL,Fencing,0.5119769076017473,0.5119769076017473,0.006855942126516384,,12
BEL,Football,19,BEL,Football,0,0,0,,2
BEL,Golf,3,BEL,Golf,0.4989262307705109,1.4967786923115327,0.03109595506907881,,2
BEL,Gymnastics,20,BEL,Gymnastics,0,0,,,
BEL,Judo,4,BEL,Judo,0.3390235466941113,1.356094186776445,0.012066986807770557,,15
BEL,Modern Pentathlon,1,BEL,Modern Pentathlon,0,0,0,,2
BEL,Rhythmic Gymnastics,1,BEL,Rhythmic Gymnastics,0,0,0,,2
BEL,Rowing,3,BEL,Rowing,0.4426283693119979,1.3278851079359937,0.010760937311217899,,14
BEL,Sailing,8,BEL,Sailing,0.0720970412837105,0.576776330269684,0.005932624065941268,,10
BEL,Shooting,1,BEL,Shooting,0,0,0,,15
BEL,Skateboarding,2,BEL,Skateboarding,0,0,0,,4
BEL,Sport Climbing,1,BEL,Sport Climbing,0.2800379842058854,0.2800379842058854,0.008886560953765029,,4
GER,Table Tennis,12,GER,Table Tennis,0.4710962147107311,5.653154576528773,0.07045604233051031,,5
BEL,Taekwondo,1,BEL,Taekwondo,0.431321238735813,0.431321238735813,0.011211408888801533,,8
BEL,Tennis,3,BEL,Tennis,0.0128753511676178,0.0386260535028534,0.0005226770840350513,,5
BEL,Triathlon,4,BEL,Triathlon,0.453499994869032,1.813999979476128,0.04397599859739423,,3
BEL,Volleyball,12,BEL,Volleyball,0,0,0,,2
BEL,Weightlifting,1,BEL,Weightlifting,0.282111528074505,0.282111528074505,0.006452806811037755,,10
BEL,Wrestling,1,BEL,Wrestling,0,0,0,,18
BEN,Athletics,2,BEN,Athletics,0.0125302186714759,0.0250604373429518,0.00012822791230842237,,48
BEN,Boxing,1,BEN,Boxing,0,0,0,,13
BEN,Cycling,2,BEN,Cycling,0,0,,,
BEN,Fencing,1,BEN,Fencing,0,0,0,,12
BEN,Judo,1,BEN,Judo,0.0007474784107257,0.0007474784107257,6.6513168548869076e-06,,15
BEN,Rowing,1,BEN,Rowing,0,0,0,,14
BEN,Taekwondo,1,BEN,Taekwondo,0,0,0,,8
BEN,Tennis,1,BEN,Tennis,0,0,0,,5
BER,Athletics,1,BER,Athletics,0.2616055090786483,0.2616055090786483,0.0013385691485935543,,48
BER,Boxing,1,BER,Boxing,0,0,0,,13
BER,Cycling,1,BER,Cycling,0,0,,,
BER,Equestrianism,1,BER,Equestrianism,0,0,,,
BER,Rowing,1,BER,Rowing,0.1026179162869678,0.1026179162869678,0.0008315967681031438,,14
BER,Sailing,1,BER,Sailing,0.1331667729776984,0.1331667729776984,0.0013697309696842734,,10
BER,Tennis,1,BER,Tennis,0,0,0,,5
BER,Triathlon,3,BER,Triathlon,0.00749855246674,0.022495657400220002,0.0005453522654202183,,3
BHU,Archery,1,BHU,Archery,0.006392107805683,0.006392107805683,7.064513563436657e-05,,5
BHU,Athletics,1,BHU,Athletics,0.012856510853294,0.012856510853294,6.5783510627843e-05,,48
BHU,Judo,1,BHU,Judo,0,0,0,,15
BHU,Shooting,1,BHU,Shooting,0,0,0,,15
BIH,Athletics,1,BIH,Athletics,0.0484296205036821,0.0484296205036821,0.0002478021052103818,,48
BIH,Canoeing,1,BIH,Canoeing,0,0,,,16
BIH,Judo,2,BIH,Judo,0.003929577774089,0.007859155548178,6.993343622061751e-05,,15
BIH,Shooting,1,BIH,Shooting,0,0,0,,15
JPN,Table Tennis,12,JPN,Table Tennis,0.4616255328141648,5.539506393769978,0.06903962941152093,,5
BIH,Taekwondo,1,BIH,Taekwondo,0,0,0,,8
BIH,Tennis,2,BIH,Tennis,0,0,0,,5
BIH,Weightlifting,1,BIH,Weightlifting,0,0,0,,10
BIH,Wrestling,1,BIH,Wrestling,0,0,0,,18
BIZ,Athletics,1,BIZ,Athletics,0.0005561447947295,0.0005561447947295,2.845652092716435e-06,,48
BIZ,Boxing,1,BIZ,Boxing,0,0,0,,13
BIZ,Cycling,1,BIZ,Cycling,0,0,,,
BIZ,Judo,1,BIZ,Judo,0,0,0,,15
BIZ,Shooting,2,BIZ,Shooting,0,0,0,,15
BIZ,Taekwondo,1,BIZ,Taekwondo,0,0,0,,8
BIZ,Weightlifting,1,BIZ,Weightlifting,0,0,0,,10
BLR,Archery,6,BLR,Archery,0,0,0,,5
BLR,Artistic Gymnastics,5,BLR,Artistic Gymnastics,0,0,0,,14
BLR,Athletics,31,BLR,Athletics,0,0,0,,48
BLR,Badminton,1,BLR,Badminton,0,0,0,,5
BLR,Basketball,10,BLR,Basketball,0,0,0,,2
BLR,Boxing,4,BLR,Boxing,0,0,0,,13
BLR,Canoeing,7,BLR,Canoeing,0,0,,,16
BLR,Cycling,7,BLR,Cycling,0,0,,,
BLR,Cycling Road,3,BLR,Cycling Road,0,0,0,,4
BLR,Cycling Track,2,BLR,Cycling Track,0,0,0,,12
BLR,Equestrian,1,BLR,Equestrian,0,0,0,,6
BLR,Equestrianism,2,BLR,Equestrianism,0,0,,,
BLR,Fencing,1,BLR,Fencing,0,0,0,,12
BLR,Football,16,BLR,Football,0,0,0,,2
BLR,Gymnastics,10,BLR,Gymnastics,0,0,,,
BLR,Judo,3,BLR,Judo,0,0,0,,15
BLR,Modern Pentathlon,3,BLR,Modern Pentathlon,0,0,0,,2
BLR,Rhythmic Gymnastics,7,BLR,Rhythmic Gymnastics,0,0,0,,2
BLR,Rowing,5,BLR,Rowing,0,0,0,,14
BLR,Sailing,2,BLR,Sailing,0,0,0,,10
BLR,Shooting,8,BLR,Shooting,0,0,0,,15
USA,Table Tennis,6,USA,Table Tennis,0.683068803882523,4.0984128232951385,0.05107908221099725,,5
BLR,Tennis,5,BLR,Tennis,0,0,0,,5
BLR,Trampoline Gymnastics,2,BLR,Trampoline Gymnastics,0,0,0,,2
BLR,Weightlifting,2,BLR,Weightlifting,0,0,0,,10
BLR,Wrestling,8,BLR,Wrestling,0,0,0,,18
BOH,Athletics,15,BOH,Athletics,0,0,0,,48
BOH,Cycling,10,BOH,Cycling,0,0,,,
BOH,Fencing,27,BOH,Fencing,0,0,0,,12
BOH,Gymnastics,1,BOH,Gymnastics,0,0,,,
BOH,Rowing,1,BOH,Rowing,0,0,0,,14
BOH,Shooting,5,BOH,Shooting,0,0,0,,15
BOH,Tennis,15,BOH,Tennis,0,0,0,,5
BOH,Wrestling,4,BOH,Wrestling,0,0,0,,18
BOL,Athletics,2,BOL,Athletics,0.0006078640744646,0.0012157281489292,6.220573102472928e-06,,48
BOL,Boxing,1,BOL,Boxing,0,0,0,,13
BOL,Canoeing,1,BOL,Canoeing,0,0,,,16
BOL,Cycling,1,BOL,Cycling,0,0,,,
BOL,Equestrianism,1,BOL,Equestrianism,0,0,,,
BOL,Fencing,1,BOL,Fencing,0,0,0,,12
BOL,Gymnastics,5,BOL,Gymnastics,0,0,,,
BOL,Judo,1,BOL,Judo,0,0,0,,15
BOL,Shooting,2,BOL,Shooting,0,0,0,,15
BOL,Tennis,1,BOL,Tennis,0,0,0,,5
BOL,Weightlifting,1,BOL,Weightlifting,0,0,0,,10
BOL,Wrestling,1,BOL,Wrestling,0,0,0,,18
BOT,Athletics,17,BOT,Athletics,0.0588088034046021,0.9997496578782358,0.005115465851869521,,48
BOT,Boxing,2,BOT,Boxing,0,0,0,,13
BOT,Judo,1,BOT,Judo,0,0,0,,15
BOT,Sailing,1,BOT,Sailing,0,0,0,,10
BOT,Weightlifting,1,BOT,Weightlifting,0,0,0,,10
BRA,Archery,4,BRA,Archery,0.9659299111817092,3.863719644726837,0.04270156365514065,,5
BRA,Artistic Gymnastics,43,BRA,Artistic Gymnastics,0.2098892096140003,9.025236013402012,0.08017098426253859,,14
BRA,Athletics,56,BRA,Athletics,0.0382544913517317,2.1422515156969753,0.010961358564424036,,48
BRA,Badminton,2,BRA,Badminton,0.954254581537166,1.908509163074332,0.03285284441954272,,5
BRA,Basketball,12,BRA,Basketball,0.1106514762383795,1.3278177148605539,0.024959974372274794,,2
BRA,Beach Volleyball,8,BRA,Beach Volleyball,0.8145279332232511,6.516223465786009,0.16022322198717429,,2
BRA,Boxing,10,BRA,Boxing,0.1189600478675407,1.189600478675407,0.016816950807904563,,13
BRA,Canoeing,18,BRA,Canoeing,0.17,3.06,,,16
BRA,Cycling,10,BRA,Cycling,0,0,,,
BRA,Cycling BMX Freestyle,1,BRA,Cycling BMX Freestyle,0.4722424535327754,0.4722424535327754,0.041520299919793495,,2
BRA,Cycling BMX Racing,1,BRA,Cycling BMX Racing,0.6376446794242501,0.6376446794242501,0.020869777596711225,,2
BRA,Cycling Mountain Bike,2,BRA,Cycling Mountain Bike,0.3580079546465978,0.7160159092931956,0.027072148555544375,,2
BRA,Cycling Road,2,BRA,Cycling Road,0.2836595621679021,0.5673191243358042,0.008732907186490948,,4
BRA,Equestrian,17,BRA,Equestrian,0.0986235103813931,1.6765996764836826,0.020011070602061726,,6
BRA,Equestrianism,24,BRA,Equestrianism,0,0,,,
BRA,Fencing,3,BRA,Fencing,0.1326480364191743,0.3979441092575229,0.00532891570332298,,12
BRA,Football,22,BRA,Football,0.1572462518377336,3.4594175404301395,0.04091844435503632,,2
BRA,Golf,3,BRA,Golf,0,0,0,,2
BRA,Gymnastics,46,BRA,Gymnastics,0,0,,,
BRA,Handball,17,BRA,Handball,0.4799032247414599,8.158354820604819,0.10154860316493085,,2
BRA,Judo,23,BRA,Judo,0.0767915034164041,1.7662045785772944,0.015716288409272285,,15
BRA,Modern Pentathlon,1,BRA,Modern Pentathlon,0.5276506674503244,0.5276506674503244,0.016619050719476055,,2
BRA,Rhythmic Gymnastics,6,BRA,Rhythmic Gymnastics,0.7254397923421929,4.3526387540531575,0.10969960673332199,,2
BRA,Rowing,2,BRA,Rowing,0.4818183106113841,0.9636366212227682,0.007809134397094141,,14
BRA,Rugby Sevens,14,BRA,Rugby Sevens,0.0200291784454886,0.2804084982368404,0.003994314830661786,,12
BRA,Sailing,12,BRA,Sailing,0.2245030662829911,2.6940367953958932,0.027710408156700735,,10
BRA,Shooting,4,BRA,Shooting,0.2560291206886262,1.0241164827545048,0.009284792927127824,,15
BRA,Skateboarding,12,BRA,Skateboarding,0.5064914725125518,6.077897670150621,0.17635861677431733,,4
BRA,Surfing,6,BRA,Surfing,0.4072452318837517,2.44347139130251,0.09730454123215025,,2
KOR,Table Tennis,12,KOR,Table Tennis,0.326285048601851,3.915420583222212,0.04879842477660428,,5
BRA,Taekwondo,4,BRA,Taekwondo,0.2400881223057441,0.9603524892229764,0.024962611314051135,,8
BRA,Tennis,10,BRA,Tennis,0.5522925794267526,5.522925794267525,0.07473470592268693,,5
BRA,Trampoline Gymnastics,2,BRA,Trampoline Gymnastics,0.7258108062880966,1.4516216125761932,0.08802859529943168,,2
BRA,Triathlon,4,BRA,Triathlon,0.2567389054516678,1.026955621806671,0.02489603059267874,,3
BRA,Volleyball,26,BRA,Volleyball,0.0875188060425753,2.275488957106958,0.033748046735117936,,2
BRA,Weightlifting,2,BRA,Weightlifting,0.3668781597753203,0.7337563195506406,0.016783389919421948,,10
BRA,Wrestling,1,BRA,Wrestling,0.4675798661229393,0.4675798661229393,0.005869811210686868,,18
BRN,Athletics,9,BRN,Athletics,0.0988612883629806,0.8897515952668253,0.004552633618193469,,48
BRN,Boxing,1,BRN,Boxing,0,0,0,,13
BRN,Cycling,7,BRN,Cycling,0,0,,,
BRN,Fencing,7,BRN,Fencing,0,0,0,,12
BRN,Handball,16,BRN,Handball,0,0,0,,2
BRN,Judo,1,BRN,Judo,0.0360469730121144,0.0360469730121144,0.0003207582128430382,,15
BRN,Modern Pentathlon,6,BRN,Modern Pentathlon,0,0,0,,2
BRN,Sailing,1,BRN,Sailing,0,0,0,,10
BRN,Shooting,1,BRN,Shooting,0,0,0,,15
BRN,Weightlifting,2,BRN,Weightlifting,0.0063776163414939,0.0127552326829878,0.0002917535943849056,,10
BRN,Wrestling,1,BRN,Wrestling,0.8227916495448612,0.8227916495448612,0.010328998313387872,,18
BRU,Athletics,1,BRU,Athletics,7.131080420785807e-05,7.131080420785807e-05,3.6487932845992583e-07,,48
BRU,Badminton,1,BRU,Badminton,0,0,0,,5
BRU,Shooting,1,BRU,Shooting,0,0,0,,15
BUL,Archery,1,BUL,Archery,0,0,0,,5
BUL,Artistic Gymnastics,12,BUL,Artistic Gymnastics,0.0866431801673135,1.039718162007762,0.009235794862319567,,14
BUL,Athletics,5,BUL,Athletics,0.2043314629501078,1.021657314750539,0.00522756178482796,,48
BUL,Badminton,3,BUL,Badminton,0.3619209065359439,1.0857627196078317,0.0186901872906682,,5
BUL,Basketball,12,BUL,Basketball,0,0,0,,2
BUL,Beach Volleyball,2,BUL,Beach Volleyball,0,0,0,,2
BUL,Boxing,5,BUL,Boxing,0.1559113293670417,0.7795566468352084,0.011020309773580584,,13
BUL,Canoeing,3,BUL,Canoeing,0,0,,,16
BUL,Cycling,1,BUL,Cycling,0,0,,,
BUL,Equestrianism,1,BUL,Equestrianism,0,0,,,
BUL,Fencing,1,BUL,Fencing,0.5234455157016465,0.5234455157016465,0.007009519587212656,,12
BUL,Football,18,BUL,Football,0,0,0,,2
BUL,Gymnastics,5,BUL,Gymnastics,0,0,,,
BUL,Judo,2,BUL,Judo,0.3243201436814111,0.6486402873628222,0.0057718216528908385,,15
BUL,Modern Pentathlon,1,BUL,Modern Pentathlon,0.5534557457844248,0.5534557457844248,0.017431815550660208,,2
BUL,Rhythmic Gymnastics,7,BUL,Rhythmic Gymnastics,0.1297952148217199,0.9085665037520394,0.0228986124933654,,2
BUL,Rowing,2,BUL,Rowing,0.484363266434072,0.968726532868144,0.007850382107312584,,14
BUL,Sailing,2,BUL,Sailing,0,0,0,,10
BUL,Shooting,5,BUL,Shooting,0.1649125713122422,0.8245628565612111,0.007475609959894643,,15
CAN,Table Tennis,6,CAN,Table Tennis,0.617045945841472,3.702275675048832,0.04614197049616648,,5
BUL,Taekwondo,1,BUL,Taekwondo,0.4092561551633168,0.4092561551633168,0.010637867287136156,,8
BUL,Tennis,1,BUL,Tennis,0.4263909137948599,0.4263909137948599,0.00576980403822189,,5
BUL,Volleyball,12,BUL,Volleyball,0,0,0,,2
BUL,Weightlifting,3,BUL,Weightlifting,0.4165652601176459,1.2496957803529376,0.028584600913780744,,10
BUL,Wrestling,6,BUL,Wrestling,0.4587735242033616,2.75264114522017,0.03455555943241375,,18
BUR,Athletics,2,BUR,Athletics,0.0654537323624968,0.1309074647249936,0.0006698203498030892,,48
BUR,Boxing,1,BUR,Boxing,0,0,0,,13
BUR,Cycling Road,1,BUR,Cycling Road,0.0664632606416701,0.0664632606416701,0.0010230881731244166,,4
BUR,Fencing,1,BUR,Fencing,0,0,0,,12
BUR,Judo,1,BUR,Judo,0.0946626419792592,0.0946626419792592,0.0008423403500222638,,15
BUR,Taekwondo,2,BUR,Taekwondo,0.0310409401604287,0.0620818803208574,0.0016137052441535197,,8
CAF,Archery,1,CAF,Archery,0,0,0,,5
CAF,Athletics,1,CAF,Athletics,0.0164810236185926,0.0164810236185926,8.432922468179907e-05,,48
CAF,Basketball,12,CAF,Basketball,0,0,0,,2
CAF,Boxing,1,CAF,Boxing,0,0,0,,13
CAF,Cycling,7,CAF,Cycling,0,0,,,
CAF,Judo,1,CAF,Judo,0.0028838353226201,0.0028838353226201,2.566134648549763e-05,,15
CAF,Taekwondo,1,CAF,Taekwondo,0,0,0,,8
CAF,Wrestling,1,CAF,Wrestling,0,0,0,,18
CAM,Athletics,1,CAM,Athletics,0.0004050108751553,0.0004050108751553,2.072338095008444e-06,,48
CAM,Boxing,1,CAM,Boxing,0,0,0,,13
CAM,Cycling,8,CAM,Cycling,0,0,,,
CAM,Equestrianism,2,CAM,Equestrianism,0,0,,,
CAM,Judo,1,CAM,Judo,0,0,0,,15
CAM,Sailing,3,CAM,Sailing,0,0,0,,10
CAM,Taekwondo,1,CAM,Taekwondo,0,0,0,,8
CAM,Wrestling,1,CAM,Wrestling,0,0,0,,18
CAN,3x3 Basketball,4,CAN,3x3 Basketball,0.6283094316039369,2.5132377264157477,0.10647909730967275,,2
CAN,Archery,4,CAN,Archery,0.2803967795109235,1.121587118043694,0.012395703653419346,,5
CAN,Artistic Gymnastics,76,CAN,Artistic Gymnastics,0.0666533780136776,5.065656729039498,0.04499812362803398,,14
CAN,Athletics,65,CAN,Athletics,0.2161446732556651,14.049403761618231,0.07188724158627173,,48
CAN,Badminton,4,CAN,Badminton,0.44111854961204,1.76447419844816,0.030373444071149596,,5
CAN,Basketball,24,CAN,Basketball,0.0457656883263751,1.0983765198330024,0.020646998062546003,,2
CAN,Beach Volleyball,6,CAN,Beach Volleyball,0.4628422578072263,2.7770535468433577,0.0682831810852395,,2
CAN,Boxing,2,CAN,Boxing,0.6946367270844567,1.3892734541689133,0.019639655292927268,,13
CAN,Breaking,1,CAN,Breaking,0.1113943517515839,0.1113943517515839,0.0068868364896657475,,2
CAN,Canoeing,16,CAN,Canoeing,0.12,1.92,,,16
CAN,Cycling,27,CAN,Cycling,0,0,,,
CAN,Cycling BMX Freestyle,1,CAN,Cycling BMX Freestyle,0.6699961731622908,0.6699961731622908,0.058907118253995576,,2
CAN,Cycling BMX Racing,1,CAN,Cycling BMX Racing,0.3950731914494385,0.3950731914494385,0.012930539383497175,,2
CAN,Cycling Mountain Bike,2,CAN,Cycling Mountain Bike,0.9265226364003594,1.8530452728007187,0.0700625729879813,,2
CAN,Cycling Road,6,CAN,Cycling Road,0.7699593829074953,4.619756297444972,0.07111324339193946,,4
CAN,Cycling Track,40,CAN,Cycling Track,0.2431820256309654,9.727281025238616,0.08310355944682983,,12
CAN,Equestrian,23,CAN,Equestrian,0.1278676999234044,2.9409570982383015,0.03510182004443087,,6
CAN,Equestrianism,18,CAN,Equestrianism,0,0,,,
CAN,Fencing,24,CAN,Fencing,0.182908916440193,4.389813994564632,0.05878450814097637,,12
CAN,Football,19,CAN,Football,0.2378463180291411,4.519080042553681,0.05345227140005656,,2
CAN,Golf,4,CAN,Golf,0.2542977125711235,1.017190850284494,0.021132396619219954,,2
CAN,Gymnastics,25,CAN,Gymnastics,0,0,,,
